JobID,Network Id,Existing 035a,Incoming 035a,Action
CEF_1012688_1748084545832::bib::2578078,992102470705151,46589604,46589604,match
CEF_1012688_1748084545832::bib::2579194,992866394505151,893632324,893632324,match
CEF_1012688_1748084545832::bib::2580846,992869819805151,258043153,258043153,match
CEF_1012688_1748084545832::bib::2582918,992878373105151,1044381402,1056478774,match
CEF_1012688_1748084545832::bib::2583794,992881679405151,254472007,254472007,match
CEF_1012688_1748084545832::bib::2586999,994254778005151,1577506,1577506,match
CEF_1012688_1748084545832::bib::2588301,992172359405151,449604,449604,match
CEF_1012688_1748084545832::bib::258833,993832571405151,37201410,37201410,match
CEF_1012688_1748084545832::bib::2594722,994537213205151,711560,711560,match
CEF_1012688_1748084545832::bib::2595909,992465151905151,885912914,885912914,match
CEF_1012688_1748084545832::bib::2597707,992523524105151,37767607,37767607,match
CEF_1012688_1748084545832::bib::2598788,992887058005151,755675917,1340159,match
CEF_1012688_1748084545832::bib::2600056,991776917805151,2705824,2705824,match
CEF_1012688_1748084545832::bib::2600769,992872355305151,4191847,4191847,match
CEF_1012688_1748084545832::bib::260086,993820275405151,31954740,31954740,match
CEF_1012688_1748084545832::bib::2601564,991864491805151,270686769,270686769,match
CEF_1012688_1748084545832::bib::2602734,991910730605151,26097935,26097935,match
CEF_1012688_1748084545832::bib::2604724,991464413105151,36686574,36686574,match
CEF_1012688_1748084545832::bib::2605756,991870875605151,37870577,37870577,match
CEF_1012688_1748084545832::bib::2606686,991642641105151,1189348,1189348,match
CEF_1012688_1748084545832::bib::2607619,991627580105151,4254470,4254470,match
CEF_1012688_1748084545832::bib::2608696,991694230905151,37726391,37726391,match
CEF_1012688_1748084545832::bib::2612325,991484642705151,37492413,37492413,match
CEF_1012688_1748084545832::bib::2613732,991461916105151,36892853,36892853,match
CEF_1012688_1748084545832::bib::261519,992201342205151,35667997,35667997,match
CEF_1012688_1748084545832::bib::2615212,992201124805151,32132052,32132052,match
CEF_1012688_1748084545832::bib::2616862,991620929605151,36130718,36130718,match
CEF_1012688_1748084545832::bib::2618259,991489576305151,37820314,37820314,match
CEF_1012688_1748084545832::bib::2621835,994509723305151,37595114,37595114,match
CEF_1012688_1748084545832::bib::2622999,991594390305151,37837559,37837559,match
CEF_1012688_1748084545832::bib::2626071,992885712205151,456821692,456821692,match
CEF_1012688_1748084545832::bib::262952,991908628705151,37492817,37492817,match
CEF_1012688_1748084545832::bib::2629607,992880827905151,456821710,456821710,match
CEF_1012688_1748084545832::bib::2631801,992861057605151,81063738,81063738,match
CEF_1012688_1748084545832::bib::2640373,991764510905151,77523787,77523787,match
CEF_1012688_1748084545832::bib::2641371,992866442705151,1044149400,1044149400,match
CEF_1012688_1748084545832::bib::264191,992032802905151,37797338,37797338,match
CEF_1012688_1748084545832::bib::2642733,992247362405151,35928226,35928226,match
CEF_1012688_1748084545832::bib::2645072,991516157505151,2614384,2614384,match
CEF_1012688_1748084545832::bib::2646649,992875638105151,704081562,704081562,match
CEF_1012688_1748084545832::bib::2648290,991731897705151,884961962,884961962,match
CEF_1012688_1748084545832::bib::2649544,992497443405151,4003253,4003253,match
CEF_1012688_1748084545832::bib::2650516,992856526905151,2709368,2709368,match
CEF_1012688_1748084545832::bib::2651874,992854124705151,893406601,893406601,match
CEF_1012688_1748084545832::bib::2653685,992247241005151,3051935,3051935,match
CEF_1012688_1748084545832::bib::2664045,994279134005151,470271358,470271358,match
CEF_1012688_1748084545832::bib::2665089,992886522905151,34922055,34922055,match
CEF_1012688_1748084545832::bib::2665974,991935749605151,193752,193752,match
CEF_1012688_1748084545832::bib::2669119,991621968705151,36969924,36969924,match
CEF_1012688_1748084545832::bib::2671611,991844240005151,56917909,56917909,match
CEF_1012688_1748084545832::bib::2673079,992421285805151,32087695,32087695,match
CEF_1012688_1748084545832::bib::2674189,991660365105151,425073,425073,match
CEF_1012688_1748084545832::bib::2675530,994278942305151,290138240,290138240,match
CEF_1012688_1748084545832::bib::2677076,994278940505151,290135953,290135953,match
CEF_1012688_1748084545832::bib::2678712,992880330005151,1044386056,1056473943,match
CEF_1012688_1748084545832::bib::2680942,992078544605151,861478952,861478952,match
CEF_1012688_1748084545832::bib::2683994,991638697505151,32051401,32051401,match
CEF_1012688_1748084545832::bib::2685448,992858231505151,63200666,63200666,match
CEF_1012688_1748084545832::bib::2686863,992869908105151,645706642,645706642,match
CEF_1012688_1748084545832::bib::268948,993757964405151,1286072959,1286072959,match
CEF_1012688_1748084545832::bib::2690320,992867858405151,869346399,869346399,match
CEF_1012688_1748084545832::bib::2691706,991873263305151,863074600,863074600,match
CEF_1012688_1748084545832::bib::2692878,992033528305151,79202,79202,match
CEF_1012688_1748084545832::bib::2693802,991695748805151,2420272,2420272,match
CEF_1012688_1748084545832::bib::2696339,992848118105151,842208363,842208363,match
CEF_1012688_1748084545832::bib::2697373,992882845805151,44083332,44083332,match
CEF_1012688_1748084545832::bib::2698544,992194492105151,864384142,864384142,match
CEF_1012688_1748084545832::bib::2699484,992064635405151,1694675,1694675,match
CEF_1012688_1748084545832::bib::270045,992048670005151,35939313,35939313,match
CEF_1012688_1748084545832::bib::2700837,992273897205151,893186845,893186845,match
CEF_1012688_1748084545832::bib::2701661,991942252905151,4277260,4277260,match
CEF_1012688_1748084545832::bib::2702635,992856984305151,405623,405623,match
CEF_1012688_1748084545832::bib::2703497,992437430105151,588306,588306,match
CEF_1012688_1748084545832::bib::2704569,992873996805151,2570322,2570322,match
CEF_1012688_1748084545832::bib::2705781,992855467405151,3239719,3239719,match
CEF_1012688_1748084545832::bib::2706864,991693545505151,805948,805948,match
CEF_1012688_1748084545832::bib::2707743,991419260705151,3434527,3434527,match
CEF_1012688_1748084545832::bib::2708755,992882121305151,1019855084,2346436,match
CEF_1012688_1748084545832::bib::2709783,991649488805151,1433213,1433213,match
CEF_1012688_1748084545832::bib::2710680,992867302505151,7123535,7123535,match
CEF_1012688_1748084545832::bib::2711749,992882845605151,1651497,1651497,match
CEF_1012688_1748084545832::bib::2713120,992854060405151,3240073,3240073,match
CEF_1012688_1748084545832::bib::2714340,992515227205151,953429777,953429777,match
CEF_1012688_1748084545832::bib::2715185,991599170405151,13995792,13995792,match
CEF_1012688_1748084545832::bib::2717143,992206495805151,45646856,45646856,match
CEF_1012688_1748084545832::bib::2718507,991708015605151,348847,348847,match
CEF_1012688_1748084545832::bib::2719544,992163491005151,1394323,1394323,match
CEF_1012688_1748084545832::bib::2720458,991580874405151,250173,250173,match
CEF_1012688_1748084545832::bib::2721264,992872740805151,8470775,8470775,match
CEF_1012688_1748084545832::bib::2722072,991707959305151,2726189,2726189,match
CEF_1012688_1748084545832::bib::2723280,991513428205151,1034974069,1137941,match
CEF_1012688_1748084545832::bib::2724533,991473139305151,280262,280262,match
CEF_1012688_1748084545832::bib::2725369,992886667905151,748976838,748976838,match
CEF_1012688_1748084545832::bib::272798,993448214705151,1184238772,1184238772,match
CEF_1012688_1748084545832::bib::2729349,992866471105151,995526919,995526919,match
CEF_1012688_1748084545832::bib::2730407,991519035405151,32091993,32091993,match
CEF_1012688_1748084545832::bib::2731609,992881589105151,289712960,289712960,match
CEF_1012688_1748084545832::bib::2733034,992128017305151,52921790,52921790,match
CEF_1012688_1748084545832::bib::2734039,991490709605151,613195,613195,match
CEF_1012688_1748084545832::bib::2735231,991664983505151,756799,756799,match
CEF_1012688_1748084545832::bib::2735988,992491718505151,684123,684123,match
CEF_1012688_1748084545832::bib::2737243,992868602705151,12077098,12077098,match
CEF_1012688_1748084545832::bib::2738359,992854027605151,29951858,29951858,match
CEF_1012688_1748084545832::bib::274068,992293734805151,300201356,300201356,match
CEF_1012688_1748084545832::bib::2741253,992463901005151,44391504,44391504,match
CEF_1012688_1748084545832::bib::2742174,992377641505151,2958848,2958848,match
CEF_1012688_1748084545832::bib::2746756,994509859005151,60155366,60155366,match
CEF_1012688_1748084545832::bib::2751766,994509978705151,35978354,35978354,match
CEF_1012688_1748084545832::bib::2752880,992480010705151,34634734,34634734,match
CEF_1012688_1748084545832::bib::2754148,992850158005151,44019109,44019109,match
CEF_1012688_1748084545832::bib::2755432,992864127405151,1119738,1119738,match
CEF_1012688_1748084545832::bib::2756567,992469916505151,406760,406760,match
CEF_1012688_1748084545832::bib::2757868,992847811205151,52921801,52921801,match
CEF_1012688_1748084545832::bib::2759246,991461144905151,52921805,52921805,match
CEF_1012688_1748084545832::bib::275999,991711451205151,985666700,985666700,match
CEF_1012688_1748084545832::bib::2760575,991721027205151,31819669,31819669,match
CEF_1012688_1748084545832::bib::2762403,991980275305151,30036906,30036906,match
CEF_1012688_1748084545832::bib::2763682,992175823805151,8250,8250,match
CEF_1012688_1748084545832::bib::2767367,991918624705151,33047173,33047173,match
CEF_1012688_1748084545832::bib::2768679,992847632005151,930560040,930560040,match
CEF_1012688_1748084545832::bib::2769548,991817249905151,1382078,1382078,match
CEF_1012688_1748084545832::bib::2770636,991921586405151,32822683,32822683,match
CEF_1012688_1748084545832::bib::2771935,992864238905151,30894404,30894404,match
CEF_1012688_1748084545832::bib::2773514,992551788005151,32056358,32056358,match
CEF_1012688_1748084545832::bib::277467,993708757905151,37800032,37800032,match
CEF_1012688_1748084545832::bib::2775608,991705757205151,34676327,34676327,match
CEF_1012688_1748084545832::bib::2777072,992886125505151,813304022,813304022,match
CEF_1012688_1748084545832::bib::2779430,992279401205151,31754493,31754493,match
CEF_1012688_1748084545832::bib::2781424,992872459205151,797171451,797171451,match
CEF_1012688_1748084545832::bib::2783174,992856892405151,858716766,856726873,match
CEF_1012688_1748084545832::bib::2784926,992872711905151,224443309,224443309,match
CEF_1012688_1748084545832::bib::2786117,992266893205151,31855719,31855719,match
CEF_1012688_1748084545832::bib::2787370,991560658305151,32051139,32051139,match
CEF_1012688_1748084545832::bib::2788844,992853603805151,1056458476,1056458476,match
CEF_1012688_1748084545832::bib::2790718,992864016505151,1044415012,1056473151,match
CEF_1012688_1748084545832::bib::2791942,991864912105151,1531946,1531946,match
CEF_1012688_1748084545832::bib::2792889,991667384605151,4607748,4607748,match
CEF_1012688_1748084545832::bib::2793741,992875289505151,1043962475,2379010,match
CEF_1012688_1748084545832::bib::2798506,992553866805151,31604408,31604408,match
CEF_1012688_1748084545832::bib::2799374,991507940105151,27265142,27265142,match
CEF_1012688_1748084545832::bib::2800234,991867074305151,329174,329174,match
CEF_1012688_1748084545832::bib::2801166,992064241905151,3933562,3933562,match
CEF_1012688_1748084545832::bib::280121,993707880705151,1258042667,1258042667,match
CEF_1012688_1748084545832::bib::2802334,991893970805151,31434489,31434489,match
CEF_1012688_1748084545832::bib::2803776,992260475505151,29386874,29386874,match
CEF_1012688_1748084545832::bib::2804782,991759013005151,1017515343,1017515343,match
CEF_1012688_1748084545832::bib::2809272,994509828005151,32016855,32016855,match
CEF_1012688_1748084545832::bib::2811085,991883316805151,31292339,31292339,match
CEF_1012688_1748084545832::bib::2812110,992883009005151,26546747,26546747,match
CEF_1012688_1748084545832::bib::2813218,991765922505151,31287317,31287317,match
CEF_1012688_1748084545832::bib::2815837,992875636505151,8601666,1080773558,match
CEF_1012688_1748084545832::bib::2816689,992514409905151,23265550,23265550,match
CEF_1012688_1748084545832::bib::2817854,991488869505151,888439,888439,match
CEF_1012688_1748084545832::bib::2819501,991826006905151,923256,923256,match
CEF_1012688_1748084545832::bib::2820357,991424807405151,497346,497346,match
CEF_1012688_1748084545832::bib::2821496,992547990705151,3915137,3915137,match
CEF_1012688_1748084545832::bib::2822839,992170512805151,31599329,31599329,match
CEF_1012688_1748084545832::bib::2823990,992884878505151,884016184,884016184,match
CEF_1012688_1748084545832::bib::2824952,992864757405151,4004866,4004866,match
CEF_1012688_1748084545832::bib::282655,993729964005151,1263794192,1263794192,match
CEF_1012688_1748084545832::bib::2827574,992013825205151,855947214,855947214,match
CEF_1012688_1748084545832::bib::2830332,992147435705151,842880134,842880134,match
CEF_1012688_1748084545832::bib::2833232,992265014105151,30319245,30319245,match
CEF_1012688_1748084545832::bib::2835255,991865325705151,830992465,830992465,match
CEF_1012688_1748084545832::bib::2836272,991726468405151,701910,701910,match
CEF_1012688_1748084545832::bib::2837486,992035194205151,2189348,2189348,match
CEF_1012688_1748084545832::bib::2839740,992847575605151,2493451,2493451,match
CEF_1012688_1748084545832::bib::2840981,991911118605151,1814811,1814811,match
CEF_1012688_1748084545832::bib::2842091,992261840705151,1043978056,1055444733,match
CEF_1012688_1748084545832::bib::2843178,992873473805151,1031908,1031908,match
CEF_1012688_1748084545832::bib::284353,991706978505151,37336201,37336201,match
CEF_1012688_1748084545832::bib::2844235,992850074905151,691874,691874,match
CEF_1012688_1748084545832::bib::2845203,992524511605151,31520027,31520027,match
CEF_1012688_1748084545832::bib::2846334,992865591605151,31291636,31291636,match
CEF_1012688_1748084545832::bib::2847569,992861557905151,31647085,31647085,match
CEF_1012688_1748084545832::bib::2848370,992436519405151,30668890,30668890,match
CEF_1012688_1748084545832::bib::2849386,992857813705151,225611560,225611560,match
CEF_1012688_1748084545832::bib::2850736,991699921605151,29634862,29634862,match
CEF_1012688_1748084545832::bib::2853183,992876101305151,22122076,22122076,match
CEF_1012688_1748084545832::bib::2855481,991761534705151,173640817,173640817,match
CEF_1012688_1748084545832::bib::2856916,992875818005151,670105630,670105630,match
CEF_1012688_1748084545832::bib::2858575,991590429905151,29232214,29232214,match
CEF_1012688_1748084545832::bib::2859356,992514218805151,1090815,1090815,match
CEF_1012688_1748084545832::bib::285995,994024062905151,36070098,36070098,match
CEF_1012688_1748084545832::bib::2860356,992847706105151,122301002,122301002,match
